"";"lon";"lat";"type";"loctype";"address";"north";"south";"east";"west";"Location"
"10901";-16,31621;28,48566;"postal_code";"approximate";"38204 san cristóbal de la laguna, santa cruz de tenerife, spain";28,48821;28,48328;-16,31399;-16,31825;", 38204 santa cruz de tenerife, spain"
"10902";-25,14593;37,83227;"locality";"approximate";"9630 nordeste, portugal";37,84022;37,82395;-25,14071;-25,15178;", 9630 nordeste, portugal"
"10903";-15,41413;28,09963;"postal_code";"approximate";"35001 las palmas de gran canaria, las palmas, spain";28,10376;28,09557;-15,41078;-15,42229;", 35001 las palmas, spain"
"10904";-16,90755;32,65113;"postal_code";"approximate";"9050-017 funchal, portugal";32,65253;32,64983;-16,90574;-16,90844;", 9050-017 funchal, portugal"
"10905";-16,25957;28,46066;"postal_code";"approximate";"38005 santa cruz de tenerife, spain";28,46618;28,45189;-16,25134;-16,26405;", 38005 santa cruz de tenerife, spain"
"10906";-16,36404;28,5344;"postal_code";"approximate";"38260 san cristóbal de la laguna, santa cruz de tenerife, spain";28,55342;28,5155;-16,34645;-16,38107;", 38260 la laguna, spain"
"10907";-16,92406;32,66693;"locality";"approximate";"funchal, portugal";32,68714;32,63295;-16,88209;-16,96725;", 91333 funchal, portugal"
"10908";-17,7651;28,68876;"postal_code";"approximate";"38700 santa cruz de la palma, santa cruz de tenerife, spain";28,70292;28,67115;-17,75573;-17,77436;", 38700 santa cruz de la palma, spain"
"10909";-16,92406;32,66693;"locality";"approximate";"funchal, portugal";32,68714;32,63295;-16,88209;-16,96725;", 9004-518 funchal, portugal"
"10910";-25,66867;37,73942;"locality";"approximate";"ponta delgada, portugal";37,75728;37,73243;-25,64322;-25,71388;", 9504 ponta delgada, portugal"
"10911";-15,41706;28,105;"postal_code";"approximate";"35002 las palmas de gran canaria, las palmas, spain";28,11287;28,10015;-15,4121;-15,42683;", 35002 las palmas de gran canaria, spain"
"10912";-25,66867;37,73942;"locality";"approximate";"ponta delgada, portugal";37,75728;37,73243;-25,64322;-25,71388;", 9504-509 ponta delgada, portugal"
"10913";-15,43931;28,13288;"postal_code";"approximate";"35010 las palmas de gran canaria, las palmas, spain";28,13872;28,10306;-15,43406;-15,49499;", 35010 las palmas, spain"
"10914";-15,44635;27,90183;"locality";"approximate";"35260 agüimes, las palmas, spain";27,90874;27,89659;-15,44069;-15,44931;", 35260 agüimes, spain"
"10915";-15,42167;28,11601;"postal_code";"approximate";"35004 las palmas de gran canaria, las palmas, spain";28,12585;28,10616;-15,40566;-15,43767;", 35004 las palmas, spain"
"10916";-15,41999;28,11038;"postal_code";"approximate";"35003 las palmas de gran canaria, las palmas, spain";28,11447;28,10727;-15,41439;-15,42458;", 35003 las palmas, spain"
"10917";-16,92406;32,66693;"locality";"approximate";"funchal, portugal";32,68714;32,63295;-16,88209;-16,96725;", 9000-528 funchal, portugal"
"10918";-8,410257;40,20331;"locality";"approximate";"coimbra, portugal";40,28615;40,17137;-8,322908;-8,509641;", 3000 coimbra, portugal"
"10919";-16,92406;32,66693;"locality";"approximate";"funchal, portugal";32,68714;32,63295;-16,88209;-16,96725;", 9000-017 funchal, portugal"
"10920";-16,90635;32,68583;"postal_code";"approximate";"9050, portugal";32,73544;32,65071;-16,87349;-16,93247;", 9050 funchal, spain"
"10921";-25,67782;37,73465;"postal_code";"approximate";"9500-191 ponta delgada, portugal";37,7361;37,73341;-25,67319;-25,68207;", 9500-191 ponta delgada, portugal"
"10922";-16,92406;32,66693;"locality";"approximate";"funchal, portugal";32,68714;32,63295;-16,88209;-16,96725;", 9054-558 funchal, portugal"
"10923";-28,62998;38,53484;"locality";"approximate";"horta, portugal";38,54691;38,52245;-28,62007;-28,65359;", 9901-014 horta, portugal"
"10924";-27,22312;38,65591;"postal_code";"approximate";"9700-220 angra do heroísmo, portugal";38,65725;38,65455;-27,22205;-27,22499;", 9700-220 angra do heroismo, portugal"
"10925";-16,93168;32,63675;"postal_code";"approximate";"9000-107 funchal, portugal";32,63945;32,63554;-16,92996;-16,93586;", 9000-107 funchal, portugal"
"10926";-25,43451;37,71573;"locality";"approximate";"9680 vila franca do campo, portugal";37,72918;37,7119;-25,42301;-25,44897;", 9680-115 vila franca do campo, portugal"
"10927";-16,92406;32,66693;"locality";"approximate";"funchal, portugal";32,68714;32,63295;-16,88209;-16,96725;", 9000-017 funchal, madeira, portugal"
"10928";-16,92406;32,66693;"locality";"approximate";"funchal, portugal";32,68714;32,63295;-16,88209;-16,96725;", 9054-503 funchal, portugal"
"10929";-17,04701;32,80406;"locality";"approximate";"9240 sao vicente, portugal";32,80916;32,77842;-17,02422;-17,05218;", 9240-225 são vicente, portugal"
"10930";-25,66867;37,73942;"locality";"approximate";"ponta delgada, portugal";37,75728;37,73243;-25,64322;-25,71388;", 9504-533 ponta delgada, portugal"
"10931";-15,52106;28,12014;"locality";"approximate";"35400 arucas, las palmas, las palmas, spain";28,1269;28,11526;-15,51465;-15,53352;", 35417 arucas, spain"
"10932";-16,31548;28,49072;"postal_code";"approximate";"38201 san cristóbal de la laguna, santa cruz de tenerife, spain";28,49805;28,48463;-16,30669;-16,32001;", 38201 la laguna, spain"
"10933";-16,28605;28,45458;"postal_code";"approximate";"38010 santa cruz de tenerife, spain";28,46145;28,4464;-16,27703;-16,29179;", 38010 santa cruz de tenerife, spain"
"10934";-15,41559;28,001;"postal_code";"approximate";"35200 telde, las palmas, spain";28,00966;27,98378;-15,40725;-15,43451;", 35200 telde, gran canaria, spain"
"10935";-16,26251;28,4745;"postal_code";"approximate";"38006 santa cruz de tenerife, spain";28,48238;28,46617;-16,25726;-16,27097;", 38006 santa cruz de tenerife, spain"
"10936";-15,41559;28,1551;"postal_code";"approximate";"35008 las palmas de gran canaria, las palmas, spain";28,16876;28,12573;-15,40118;-15,43449;", 35008 las palmas de gran canaria, spain"
"10937";-16,92406;32,66693;"locality";"approximate";"funchal, portugal";32,68714;32,63295;-16,88209;-16,96725;", 9000-089 funchal, portugal"
"10938";-13,64495;28,92419;"postal_code";"approximate";"35510 tías, las palmas, spain";28,93902;28,91836;-13,62469;-13,67026;", 35510 puerto del carmen, spain"
"10939";-25,66867;37,73942;"locality";"approximate";"ponta delgada, portugal";37,75728;37,73243;-25,64322;-25,71388;", 9500 ponta delgada, portugal"
"10940";17,30749;49,05661;"locality";"approximate";"687 09 stríbrnice, czechia";49,07518;49,04758;17,32243;17,27904;", 68709 stríbrnice, czech republic"
"10941";18,10978;49,41507;"locality";"approximate";"756 27 valašská bystrice, czechia";49,43091;49,3701;18,19016;18,06949;", 75627 valašská bystrice, czech republic"
"10942";17,99385;49,33893;"locality";"approximate";"755 01 vsetin, czechia";49,37976;49,30909;18,09718;17,92754;", 75501 vsetín, czech republic"
"10943";17,68909;49,34843;"locality";"approximate";"768 41 rusava, czechia";49,3719;49,3334;17,75295;17,67248;", 76845 rusava, czech republic"
"10944";17,66276;49,22444;"locality";"approximate";"zlin, czechia";49,29907;49,16302;17,79117;17,56184;", 76190 zlín, czech republic"
"10945";NA;NA;NA;NA;NA;NA;NA;NA;NA;", 75524 vset, czech republic"
"10946";17,88316;49,08371;"postal_code";"approximate";"763 21, czechia";49,13802;49,01443;17,95754;17,79033;", 76321 zlín, czech republic"
"10947";18,061;49,18121;"locality";"approximate";"756 12 horní lidec, czechia";49,19763;49,1648;18,08626;18,04224;", 75612 horní lidec, czech republic"
"10948";16,60517;49,19247;"political";"approximate";"brno-stred, czechia";49,21085;49,16499;16,6298;16,56226;", 60175 brno-stred, czech republic"
"10949";17,34278;49,14052;"locality";"approximate";"687 06 salaš, czechia";49,18138;49,11184;17,36976;17,28808;", 68706 salaš, czech republic"
"10950";17,98072;49,46584;"postal_code";"approximate";"757 01, czechia";49,51305;49,42048;18,06164;17,89483;", 75701 valašské mezirící, czech republic"
"10951";17,92632;49,09017;"locality";"approximate";"763 21 bohuslavice nad vlárí, czechia";49,10753;49,06986;17,95754;17,91721;", 76321 bohuslavice nad vlárí, czech republic"
"10952";17,57628;48,97086;"postal_code";"approximate";"687 62 dolní nemcí, czechia";48,98399;48,94586;17,60244;17,55643;", 68762 dolní nemcí, czech republic"
"10953";17,90612;49,16809;"locality";"approximate";"763 25 újezd, czechia";49,20248;49,14953;17,93648;17,88055;", 76325 újezd, czech republic"
"10954";17,21501;49,05908;"locality";"approximate";"696 48 vresovice, czechia";49,07736;49,04923;17,23169;17,1938;", 69701 vresovice, czech republic"
"10955";16,96714;49,04065;"locality";"approximate";"696 34 žarošice, czechia";49,09025;49,02659;16,99197;16,93308;", 69634 žarošice, czech republic"
"10956";17,97237;49,07062;"locality";"approximate";"763 33 štítná nad vlárí-popov, czechia";49,10399;49,02257;18,01531;17,93734;", 76333 štítná nad vlárí-popov, czech republic"
"10957";18,00847;49,13956;"locality";"approximate";"766 01 valašské klobouky, czechia";49,1798;49,11405;18,05804;17,96198;", 76617 valašské klobouky, czech republic"
"10958";16,57254;49,21447;"postal_code";"approximate";"616 00 brno, czechia";49,22923;49,20014;16,59187;16,55716;", 61600 brno-žabovresky, czech republic"
"10959";17,126;48,85294;"locality";"approximate";"695 01 hodonín, czechia";48,91406;48,80108;17,18084;17,05828;", 69535 hodonín, czech republic"
"10960";17,10918;48,88221;"postal_code";"approximate";"695 01 hodonín, czechia";48,91406;48,80098;17,18084;17,05828;", 69501 hodonín, czech republic"
"10961";17,46597;48,94672;"locality";"approximate";"696 71 blatnice pod svatým antonínkem, czechia";48,96708;48,92338;17,51116;17,42839;", 69671 blatnice pod svatým antonínkem, czech republic"
"10962";17,8735;49,08799;"locality";"approximate";"763 21 slavicín, czechia";49,13184;49,05637;17,93969;17,82614;", 76332 slavicín, czech republic"
"10963";17,89841;49,04546;"locality";"approximate";"763 21 šanov, czechia";49,05831;49,01452;17,94983;17,88489;", 76321 šanov, czech republic"
"10964";18,05131;49,20303;"locality";"approximate";"756 12 lidecko, czechia";49,24;49,18757;18,08362;18,01396;", 75615 lidecko, czech republic"
"10965";17,93734;49,17742;"locality";"approximate";"763 25 vysoké pole, czechia";49,20965;49,1503;17,95898;17,91472;", 76325 vysoké pole, czech republic"
"10966";17,86302;48,96587;"locality";"approximate";"687 74 starý hrozenkov, czechia";48,98575;48,93288;17,90082;17,83948;", 68774 starý hrozenkov, czech republic"
"10967";14,20057;49,42658;"locality";"approximate";"397 01 zvíkovské podhradí, czechia";49,44049;49,41453;14,22911;14,189;", 39818 zvíkovské podhradí, czech republic"
"10968";16,88215;49,20128;"locality";"approximate";"683 01 rousínov, czechia";49,23813;49,1708;16,92762;16,83685;", 68301 rousínov, czech republic"
"10969";17,40637;48,98698;"postal_code";"approximate";"687 24 uherský ostroh, czechia";49,0167;48,95152;17,46828;17,35192;", 68724 uherský ostroh, czech republic"
"10970";17,3786;48,95492;"postal_code";"approximate";"698 01 veselí nad moravou, czechia";48,98132;48,91423;17,4368;17,32437;", 69801 veselí nad moravou, czech republic"
"10971";17,75778;49,10116;"postal_code";"approximate";"763 26, czechia";49,15905;49,07077;17,8271;17,71851;", 76326 luhacovice, czech republic"
"10972";17,8735;49,08799;"locality";"approximate";"763 21 slavicín, czechia";49,13184;49,05637;17,93969;17,82614;", 76321 slavicín, czech republic"
"10973";18,01965;49,23979;"locality";"approximate";"756 11 lužná, czechia";49,2647;49,21439;18,07077;17,99756;", 75611 lužná, czech republic"
"10974";18,09782;49,1772;"locality";"approximate";"756 12 strelná, czechia";49,19056;49,15281;18,13682;18,07944;", 75612 strelná, czech republic"
"10975";18,05245;49,20276;"postal_code";"approximate";"756 12, czechia";49,24596;49,13522;18,13727;17,97616;", 75612 horn, czech republic"
"10976";17,33853;49,08627;"locality";"approximate";"687 08 buchlovice, czechia";49,12763;49,06079;17,3641;17,25095;", 68708 buchlovice, czech republic"
"10977";18,25965;49,34201;"postal_code";"approximate";"756 05 karolinka, czechia";49,39238;49,29675;18,32948;18,18925;", 75605 karol, czech republic"
"10978";16,49833;49,60254;"locality";"approximate";"569 04 študlov, czechia";49,60976;49,5905;16,51574;16,49131;", 56904 študlov, czech republic"
"10979";17,77223;48,97115;"postal_code";"approximate";"687 55 bystrice pod lopeníkem, czechia";48,9912;48,9476;17,80186;17,74181;", 68755 bystrice pod lopeníkem, czech republic"
"10980";18,12012;49,21275;"postal_code";"approximate";"756 14, czechia";49,26224;49,18375;18,16268;18,07432;", 75614 francova lhota, czech republic"
"10981";18,44579;49,47239;"locality";"approximate";"739 15 staré hamry, czechia";49,54586;49,43912;18,54529;18,36335;", 73915 staré hamry, czech republic"
"10982";18,04498;49,48179;"postal_code";"approximate";"756 51 zašová, czechia";49,5169;49,44448;18,08105;18,01014;", 75651 zašová, czech republic"
"10983";16,96596;49,23827;"locality";"approximate";"682 01 rostenice-zvonovice, czechia";49,25197;49,21135;16,98096;16,93495;", 68201 rostenice-zvonovice, czech republic"
"10984";17,67345;48,93478;"postal_code";"approximate";"687 52 korytná, czechia";48,95164;48,91341;17,71442;17,64889;", 68752 korytná, czech republic"
"10985";17,57628;48,97086;"postal_code";"approximate";"687 62 dolní nemcí, czechia";48,98399;48,94586;17,60244;17,55643;", 68762 vlcnov, czech republic"
"10986";18,17327;49,82853;"political";"approximate";"708 00 ostrava-poruba, czechia";49,85127;49,8056;18,19729;18,13435;", 70833 poruba, czech republic"
"10987";18,11492;49,29736;"postal_code";"approximate";"756 02 huslenky, czechia";49,33441;49,25508;18,1863;18,06558;", 75602 karolinka, czech republic"
"10988";17,27774;49,12911;"locality";"approximate";"686 01 staré hute, czechia";49,16002;49,12103;17,30003;17,25856;", 68601 staré hute, czech republic"
"10989";16,59895;49,20277;"postal_code";"approximate";"602 00 brno, czechia";49,21629;49,17837;16,63059;16,56783;", 60200 brno-židenice, czech republic"
"10990";17,81488;49,03864;"locality";"approximate";"687 71 bojkovice, czechia";49,08771;48,9766;17,87845;17,75521;", 68771 bojkovice, czech republic"
"10991";18,36732;49,68193;"locality";"approximate";"frýdek-místek, czechia";49,72869;49,6307;18,4357;18,24796;", 73822 frýdek-místek, czech republic"
"10992";18,08989;49,25951;"postal_code";"approximate";"756 07 zdechov, czechia";49,27826;49,24245;18,13006;18,05459;", 75607 zdechov, czech republic"
"10993";18,66565;49,67822;"postal_code";"approximate";"739 61, czechia";49,71962;49,57534;18,71831;18,57906;", 73961 trinec, czech republic"
"10994";17,16157;48,81327;"locality";"approximate";"908 51 holíc, slovakia";48,84516;48,75671;17,19191;17,10496;", 90851 holíc, slovakia"
"10995";16,59895;49,20277;"postal_code";"approximate";"602 00 brno, czechia";49,21629;49,17837;16,63059;16,56783;", 60200 brno-stred, czech republic"
"10996";17,13297;48,95636;"postal_code";"approximate";"696 05 milotice, czechia";48,97941;48,93591;17,15952;17,09531;", 69605 milotice, czech republic"
"10997";18,14303;49,45853;"locality";"approximate";"756 61 rožnov pod radhoštem, czechia";49,5169;49,415;18,20365;18,10885;", 75661 rožnov pod radhoštem, czech republic"
"10998";18,23961;49,79819;"postal_code";"approximate";"700 30 ostrava-ostrava-jih, czechia";49,81587;49,76741;18,28506;18,19576;", 70030 ostrava-jih, czech republic"
"10999";16,5759;49,33443;"locality";"approximate";"679 22 svinošice, czechia";49,34009;49,30933;16,60116;16,55165;", 67922 svinošice, czech republic"
"11000";17,11773;49,0158;"postal_code";"approximate";"697 01, czechia";49,04499;48,98865;17,1554;17,03026;", 69701 kyjov, czech republic"
"11001";17,38092;48,95238;"locality";"approximate";"698 01 veselí nad moravou, czechia";48,98132;48,91423;17,4368;17,32437;", 69813 veselí nad moravou, czech republic"
"11002";17,66276;49,22444;"locality";"approximate";"zlin, czechia";49,29907;49,16302;17,79117;17,56184;", 76187 zlín, czech republic"
"11003";16,60491;49,20203;"route";"geometric_center";"antonínská, 602 00 brno-stred, czechia";49,20345;49,20075;16,60705;16,60243;"antonínská, 601 90 brno, czech republic"
"11004";17,47011;49,04499;"locality";"approximate";"686 04 kunovice, czechia";49,0673;48,99385;17,51388;17,41256;", 68604 kunovice, czech republic"
"11005";18,061;49,18121;"locality";"approximate";"756 12 horní lidec, czechia";49,19763;49,1648;18,08626;18,04224;", 75612 horní lidec, czech republic"
"11006";18,5478;49,89586;"locality";"approximate";"735 72 petrovice u karviné, czechia";49,92635;49,87162;18,58003;18,47757;", 73572 petrovice u karvin, czech republic"
"11007";18,35796;49,67324;"postal_code";"approximate";"738 01, czechia";49,72869;49,6307;18,4357;18,29979;", 73801 frýdek-místek, czech republic"
"11008";16,60517;49,19247;"political";"approximate";"brno-stred, czechia";49,21085;49,16499;16,6298;16,56226;", 65878 brno-stred, czech republic"
"11009";18,22759;46,0761;"street_address";"rooftop";"pécs, széchenyi tér 9, 7621 hungary";46,07744;46,07475;18,22894;18,22624;"széchenyi tér 9., 7621 pécs, hungary"
"11010";17,84436;45,87344;"street_address";"rooftop";"sellye, batthyány u. 14, 7960 hungary";45,87479;45,87209;17,84571;17,84302;"batthyány u. 14, 7960 sellye, hungary"
"11011";17,71739;46,49215;"street_address";"rooftop";"somogyjád, bogáti u. 1, 7443 hungary";46,4935;46,49081;17,71874;17,71604;"bogáti u.1., 7443 somogyjád, hungary"
"11012";19,09432;47,48036;"street_address";"rooftop";"budapest, elnök u. 1, 1089 hungary";47,48171;47,47901;19,09567;19,09297;"elnök u. 1, 1089 budapest, hungary"
"11013";18,22413;46,12534;"postal_code";"approximate";"pécs, 7600 hungary";46,14273;46,01256;18,27735;18,17203;", 7600 pecs, hungary"
"11014";16,99674;46,43847;"postal_code";"approximate";"nagykanizsa, 8800 hungary";46,54354;46,35871;17,09069;16,91982;"hunyadi j. u. 18., 8800 nagykanizsa, hungary"
"11015";18,23015;46,07894;"street_address";"rooftop";"pécs, megye u. 20, 7621 hungary";46,08029;46,0776;18,2315;18,22881;"megye utca 20, 7626 pecs, hungary"
"11016";17,24253;46,76225;"route";"geometric_center";"keszthely, kossuth lajos u., 8360 hungary";46,76857;46,75664;17,24395;17,24023;"kossuth l. u. 42, 8360 keszthely, hungary"
"11017";18,23683;46,0744;"street_address";"rooftop";"pécs, rákóczi út 80, 7622 hungary";46,07575;46,07305;18,23818;18,23548;"rákóczi út 80, 7633 pecs, hungary"
"11018";17,79965;46,04775;"street_address";"rooftop";"szigetvár, zrínyi tér 1, 7900 hungary";46,0491;46,0464;17,801;17,79831;"zrínyi tér 1, 7900 szigetvár, hungary"
"11019";18,21899;46,06949;"postal_code";"approximate";"pécs, 7623 hungary";46,07493;46,06008;18,22691;18,20727;", 7623 pecs, hungary"
"11020";18,22033;46,06891;"street_address";"rooftop";"pécs, köztársaság tér 7, 7623 hungary";46,07026;46,06757;18,22168;18,21898;"köztársaság tér 7, 7600 pecs, hungary"
"11021";18,68979;45,991;"street_address";"rooftop";"mohács, széchenyi tér 1, 7700 hungary";45,99235;45,98965;18,69114;18,68844;"széchenyi tér 1, 7700 mohacs, hungary"
"11022";17,09833;46,25624;"street_address";"rooftop";"csurgó, széchenyi tér 2, 8840 hungary";46,25759;46,25489;17,09968;17,09698;"széchényi tér 2, 4402 csurgó, hungary"
"11023";19,00897;47,18186;"postal_code";"approximate";"kiskunlacháza, 2340 hungary";47,26242;47,11697;19,12902;18,95027;", 2340 pest, hungary"
"11024";16,40984;46,85148;"subpremise";"rooftop";"oriszentpéter, a, 9941, siskaszer 26, 9941 hungary";46,85282;46,85013;16,41119;16,40849;"siskaszer 26/a, 9941 oriszentpeter, hungary"
"11025";16,79919;47,05036;"street_address";"rooftop";"vasvár, alkotmány u. 1, 9800 hungary";47,0517;47,04901;16,80054;16,79784;"alkotmány u.1, 9800 vasvár, hungary"
"11026";18,2287;46,07747;"street_address";"rooftop";"pécs, mária u. 3, 7621 hungary";46,07882;46,07612;18,23004;18,22735;"mária u. 3, 7621 pécs, hungary"
"11027";19,05113;47,47865;"street_address";"rooftop";"budapest, bercsényi u. 5, 1111 hungary";47,48;47,4773;19,05248;19,04978;"bercsényi út 5., 2340 kiskunlach, hungary"
"11028";18,23488;46,07717;"street_address";"rooftop";"pécs, király u. 46, 7621 hungary";46,07852;46,07582;18,23623;18,23354;"király u. 46, 7600 pecs, hungary"
"11029";16,99674;46,43847;"postal_code";"approximate";"nagykanizsa, 8800 hungary";46,54354;46,35871;17,09069;16,91982;", 8800 nagykanizsa, hungary"
"11030";17,45638;45,97338;"postal_code";"approximate";"barcs, 7570 hungary";46,03218;45,92712;17,56673;17,33949;"bajcsy-zs. u. 46, 7570 barcs, hungary"
"11031";16,63073;47,23442;"street_address";"rooftop";"szombathely, kisfaludy sándor u. 57, 9700 hungary";47,23577;47,23307;16,63207;16,62938;"kisfaludy sándor utca 57., 9700 szombathely, hungary"
"11032";16,5415;46,62417;"street_address";"rooftop";"lenti, zrínyi miklós u. 4, 8960 hungary";46,62552;46,62283;16,54284;16,54015;"zrínyi u. 4, 8960 lenti, hungary"
"11033";16,87697;46,36251;"street_address";"rooftop";"murakeresztúr, honvéd út 3, 8834 hungary";46,36386;46,36116;16,87832;16,87562;"honved u. 3, 8834 murakesztur, hungary"
"11034";20,15372;46,25962;"postal_code";"approximate";"szeged, 6721 hungary";46,26159;46,25456;20,16498;20,14311;", 6721 szeged, hungary"
"11035";16,84579;46,8403;"route";"geometric_center";"zalaegerszeg, kossuth lajos u., 8900 hungary";46,84358;46,8367;16,84718;16,84448;"kossuth lajos street, 8901 zalaegerszeg, hungary"
"11036";17,90796;47,08948;"premise";"rooftop";"veszprém, egyetem u. 10, 8200 hungary";47,09079;47,08809;17,90931;17,90661;"egyetem u. 10., 8200 veszprém, hungary"
"11037";16,41044;46,85044;"route";"geometric_center";"oriszentpéter, siskaszer, 9941 hungary";46,85329;46,84727;16,41403;16,40819;"siskaszer, 9941 oriszentpéter, hungary"
"11038";16,87447;47,04661;"street_address";"rooftop";"oszkó, molnár antal u. 4, 9825 hungary";47,04796;47,04526;16,87582;16,87312;"molnár antal u. 4, 9825 oszk, hungary"
"11039";16,83473;46,82982;"route";"geometric_center";"zalaegerszeg, köztársaság útja, 8900 hungary";46,83743;46,82222;16,84158;16,82732;"köztársaság útja, 8900 zalaegerszeg, hungary"
"11040";17,79481;46,35687;"street_address";"rooftop";"kaposvár, fo u. 37, 7400 hungary";46,35821;46,35552;17,79616;17,79346;"fo utca 37, 7400 kaposvar, hungary"
"11041";16,61974;47,22913;"route";"geometric_center";"szombathely, kossuth lajos u., 9700 hungary";47,23075;47,22805;16,62153;16,61824;"kossuth l., 9700 szombathely, hungary"
"11042";16,98978;46,45441;"street_address";"rooftop";"nagykanizsa, ady endre u. 1, 8800 hungary";46,45576;46,45306;16,99113;16,98843;"ady endre u. 1, 8800 nagykanizsa, hungary"
"11043";16,84782;46,84226;"subpremise";"range_interpolated";"zalaegerszeg, 100, kosztolányi dezso tér 6, 8900 hungary";46,84361;46,84091;16,84917;16,84647;"kosztolányi tér 6/100, 8900 zala zalaegerszeg, hungary"
"11044";16,83749;46,84695;"street_address";"rooftop";"zalaegerszeg, kert u. 39, 8900 hungary";46,8483;46,8456;16,83884;16,83614;"kert u. 39, 8900 zalaegerszeg, hungary"
"11045";16,61084;47,23366;"postal_code";"approximate";"szombathely, 9700 hungary";47,27431;47,15434;16,69822;16,5271;", 9700 szombathely, hungary"
"11046";16,8512;46,84148;"street_address";"rooftop";"zalaegerszeg, bíró márton u. 26, 8900 hungary";46,84282;46,84013;16,85255;16,84985;"bíró márton u. 26, 8900 zalaegerszeg, hungary"
"11047";13,72098;45,27695;"locality";"approximate";"52463, višnjan, croatia";45,28864;45,26851;13,73001;13,70113;"trg slobode 1, 52463 visnjan, croatia"
"11048";16,84014;46,83492;"street_address";"rooftop";"zalaegerszeg, köztársaság útja 17, 8900 hungary";46,83627;46,83357;16,84149;16,8388;"köztársaság u. 17., 8900 zalaegerszeg, hungary"
"11049";16,61084;47,23366;"postal_code";"approximate";"szombathely, 9700 hungary";47,27431;47,15434;16,69822;16,5271;"kisfaludy s. u. 57, 9700 szombathely, hungary"
"11050";16,12736;46,36958;"street_address";"rooftop";"dravska ul. 1a, 42208, cestica, croatia";46,37093;46,36823;16,12871;16,12601;"dravska 1a, 42208 cestica, croatia"
"11051";16,45342;46,56402;"street_address";"rooftop";"glavna ulica 20, 9220 lendava, slovenia";46,56537;46,56268;16,45477;16,45207;"glavna ulica 20, 9220 lendava, slovenia"
"11052";13,72833;45,54668;"street_address";"rooftop";"županciceva ulica 18, 6000 koper - capodistria, slovenia";45,54803;45,54533;13,72968;13,72698;"zupanciceva 18, 6000 koper, slovenia"
"11053";16,62333;47,2402;"street_address";"rooftop";"szombathely, horváth boldizsár krt. 9, 9700 hungary";47,24154;47,23885;16,62468;16,62198;"horváth boldizsár krt. 9, 9700 szombathely, hungary"
"11054";15,5189;46,22885;"street_address";"rooftop";"aškercev trg 4, 3240 šmarje pri jelšah, slovenia";46,2302;46,2275;15,52025;15,51755;"askercev trg 4, 3240 smarje pri jelsah, slovenia"
"11055";17,07723;46,94391;"route";"geometric_center";"zalaszentgrót, csány lászló u., 8790 hungary";46,94533;46,94263;17,07928;17,07658;"csány u. 2, 8790 zalaszentgrót, hungary"
"11056";17,80788;46,36547;"street_address";"rooftop";"kaposvár, ond vezér út 1, 7400 hungary";46,36682;46,36412;17,80923;17,80653;"ond vezér 1, 7400 kaposvar, hungary"
"11057";16,83244;46,38515;"locality";"approximate";"molnári, 8863 hungary";46,40326;46,36136;16,86962;16,81092;"petofi s. u. 21, 8863 molnári, hungary"
"11058";15,99907;45,81471;"street_address";"range_interpolated";"nemciceva ul. 5, 10000, zagreb, croatia";45,81606;45,81336;16,00042;15,99772;"nemciceva 5, 48000 koprivnica, croatia"
"11059";16,84782;46,84226;"street_address";"range_interpolated";"zalaegerszeg, kosztolányi dezso tér 6, 8900 hungary";46,84361;46,84091;16,84917;16,84647;"kosztolányi tér 6., 8900 zalaegerszeg, hungary"
"11060";16,84202;46,84122;"street_address";"rooftop";"zalaegerszeg, mártírok útja 42-44, 8900 hungary";46,84257;46,83987;16,84336;16,84067;"márírok u. 42-44., 8900 zalaegerszeg, hungary"
"11061";16,84014;46,83492;"street_address";"rooftop";"zalaegerszeg, köztársaság útja 17, 8900 hungary";46,83627;46,83357;16,84149;16,8388;"köztársaság útja 17, 8900 zalaegerszeg, hungary"
"11062";16,60503;47,00825;"street_address";"rooftop";"körmend, szabadság tér 7, 9900 hungary";47,0096;47,0069;16,60638;16,60368;"szabadság tér 7, 9900 kormend, hungary"
"11063";17,25443;46,77207;"street_address";"rooftop";"keszthely, mátyás király u. 11, 8360 hungary";46,77341;46,77072;17,25578;17,25308;"mátyás király u. 11., 8360 keszthely, hungary"
"11064";14,36157;45,79352;"street_address";"rooftop";"cesta 4. maja 53, 1380 cerknica, slovenia";45,79487;45,79218;14,36292;14,36022;"cesta 4 maja 53, 1380 cerknica, slovenia"
"11065";16,32107;46,83141;"locality";"approximate";"9205 hodoš, slovenia";46,86644;46,81284;16,35083;16,29076;"hodos 52, 9205 hodos, slovenia"
"11066";18,22235;46,07736;"street_address";"rooftop";"pécs, szent istván tér 23, 7621 hungary";46,07871;46,07601;18,2237;18,221;"szent istván tér 23, 7624 pecs, hungary"
"11067";18,40452;45,68566;"street_address";"rooftop";"ul. vijenac s. h. gutmanna 1, 31551, belišce, croatia";45,68701;45,68431;18,40586;18,40317;"vijenac s. h. gutmanna 1, 31551 belisce, croatia"
"11068";17,08086;46,94117;"street_address";"rooftop";"zalaszentgrót, május 1. u. 38, 8790 hungary";46,94252;46,93982;17,08221;17,07951;"május 1. u. 38, 8790 zalaszentgrót, hungary"
"11069";16,79919;47,05036;"street_address";"rooftop";"vasvár, alkotmány u. 1, 9800 hungary";47,0517;47,04901;16,80054;16,79784;"alkotmány u.1., 9800 vasvar, hungary"
